X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-71.0645899997379,42.3530200001598,647297,place-boyls,,Boylston,,,,42.35302,-71.06459,,"Boylston St and Tremont St, Boston, MA",https://www.mbta.com/stops/place-boyls,,1,,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0569669994852,42.3426220002624,647302,place-brdwy,,Broadway,,,,42.342622,-71.056967,,"Dorchester Ave and Broadway, Boston, MA",https://www.mbta.com/stops/place-brdwy,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1250309998981,42.3519670002535,647307,place-brico,,Packard's Corner,,,,42.351967,-71.125031,,"Commonwealth Ave and Brighton Ave, Boston, MA 02215",https://www.mbta.com/stops/place-brico,,1,,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1266830003002,42.3313160002367,647310,place-brkhl,,Brookline Hills,,,,42.331316,-71.126683,,"Tappan St and Cypress St, Brookline, MA 02445",https://www.mbta.com/stops/place-brkhl,,1,,1,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1046090005347,42.3342290001162,647315,place-brmnl,,Brigham Circle,,,,42.334229,-71.104609,,"Huntington Ave and Francis St, Boston, MA",https://www.mbta.com/stops/place-brmnl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0011380003221,42.207854000033,647318,place-brntn,,Braintree,,,,42.207854,-71.001138,CR-zone-2,"197 Ivory St, Braintree, MA 02184",https://www.mbta.com/stops/place-brntn,,1,,1,Braintree,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1068650005085,42.3500820003725,647328,place-bucen,,Boston University Central,,,,42.350082,-71.106865,,"Commonwealth Ave and Marsh Chapel, Boston, MA 02215",https://www.mbta.com/stops/place-bucen,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1038889999873,42.3497349996729,647331,place-buest,,Boston University East,,,,42.349735,-71.103889,,"Commonwealth Ave and Granby St, Boston, MA 02215",https://www.mbta.com/stops/place-buest,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0625190004754,42.2724290004507,647334,place-butlr,,Butler,,,,42.272429,-71.062519,,"Butler St and Branchfield St, Dorchester, MA 02124",https://www.mbta.com/stops/place-butlr,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1168570003921,42.3326079999933,647339,place-bvmnl,,Brookline Village,,,,42.332608,-71.116857,,"31 Station St, Brookline, MA 02445",https://www.mbta.com/stops/place-bvmnl,,1,,1,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0873380000824,42.2675629998984,647346,place-capst,,Capen Street,,,,42.267563,-71.087338,,"50 Capen St, Milton, MA 02186",https://www.mbta.com/stops/place-capst,,1,,1,Milton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0695329996263,42.37362200021,647351,place-ccmnl,,Community College,,,,42.373622,-71.069533,,"Austin St and Rutherford Ave, Charlestown, MA",https://www.mbta.com/stops/place-ccmnl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.060394000238,42.2796289995996,647355,place-cedgr,,Cedar Grove,,,,42.279629,-71.060394,,"Fellsway St and Milton St, Dorchester, MA 02124",https://www.mbta.com/stops/place-cedgr,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0734440000776,42.2700269997149,647360,place-cenav,,Central Avenue,,,,42.270027,-71.073444,,"23 Central Ave, Milton, MA 02186",https://www.mbta.com/stops/place-cenav,,1,,1,Milton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1646989999415,42.3267529998578,647377,place-chhil,,Chestnut Hill,,,,42.326753,-71.164699,,"Hammond St and Chestnut Hill Rd, Newton, MA 02467",https://www.mbta.com/stops/place-chhil,,1,,2,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1531599995053,42.338168999705,647384,place-chill,,Chestnut Hill Avenue,,,,42.338169,-71.15316,,"Commonwealth Ave and Chestnut Hill Ave, Boston, MA",https://www.mbta.com/stops/place-chill,,1,,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0706279995924,42.3611660002975,647387,place-chmnl,,Charles/MGH,,,,42.361166,-71.070628,,"Cambridge St and Charles St, Boston, MA",https://www.mbta.com/stops/place-chmnl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0627519998449,42.3525470001562,647391,place-chncl,,Chinatown,,,,42.352547,-71.062752,,"Washington St and Boylston St, Boston, MA",https://www.mbta.com/stops/place-chncl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1507109993996,42.3408049999881,647398,place-chswk,,Chiswick Road,,,,42.340805,-71.150711,,"Commonwealth Ave and Chiswick Rd, Boston, MA",https://www.mbta.com/stops/place-chswk,,1,,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1493260004952,42.3361419996142,647401,place-clmnl,,Cleveland Circle,,,,42.336142,-71.149326,,"Beacon St and Chestnut Hill Ave, Brighton, MA",https://www.mbta.com/stops/place-clmnl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1038019998552,42.3654860000922,647404,place-cntsq,,Central,,,,42.365486,-71.103802,,"Massachusetts Ave and Prospect St, Cambridge, MA 02139",https://www.mbta.com/stops/place-cntsq,,1,,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0774470002652,42.3499739996228,647413,place-coecl,,Copley,,,,42.349974,-71.077447,,"Boylston St and Dartmouth St, Boston, MA",https://www.mbta.com/stops/place-coecl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0383849995764,42.3471540002792,647419,place-conrd,,Silver Line Way,,,,42.347154,-71.038385,,,https://www.mbta.com/stops/place-conrd,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1212629994579,42.3421159996562,647422,place-cool,,Coolidge Corner,,,,42.342116,-71.121263,,"Beacon St and Harvard St, Brookline, MA",https://www.mbta.com/stops/place-cool,,1,,1,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1218150005661,42.3967400002384,647430,place-davis,,Davis,,,,42.39674,-71.121815,,"College Ave and Elm St, Somerville, MA",https://www.mbta.com/stops/place-davis,,1,,1,Somerville,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1418530002094,42.3378069995748,647436,place-denrd,,Dean Road,,,,42.337807,-71.141853,,"Beacon St and Dean Rd, Brookline, MA",https://www.mbta.com/stops/place-denrd,,1,,2,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0602250005805,42.3555179998205,647439,place-dwnxg,,Downtown Crossing,,,,42.355518,-71.060225,,"Washington St and Summer St, Boston, MA",https://www.mbta.com/stops/place-dwnxg,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2166839994674,42.3190449999788,647454,place-eliot,,Eliot,,,,42.319045,-71.216684,,"248 Lincoln St, Newton, MA 02461",https://www.mbta.com/stops/place-eliot,,1,,2,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1456599994245,42.3369710003743,647462,place-engav,,Englewood Avenue,,,,42.336971,-71.14566,,"Beacon St and Englewood Ave, Brookline, MA",https://www.mbta.com/stops/place-engav,,1,,2,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0866249999571,42.3794670003741,647465,place-esomr,,East Somerville,,,,42.379467,-71.086625,,,https://www.mbta.com/stops/place-esomr,,1,,1,Somerville,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1310729995475,42.3397250002125,647471,place-fbkst,,Fairbanks Street,,,,42.339725,-71.131073,,"Beacon St and Fairbanks Ave, Brookline, MA",https://www.mbta.com/stops/place-fbkst,,1,,2,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1057280002492,42.3337059998033,647474,place-fenwd,,Fenwood Road,,,,42.333706,-71.105728,,"Huntington Ave and Fenwood Rd, Boston, MA",https://www.mbta.com/stops/place-fenwd,,1,,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.104213000384,42.3454029995653,647477,place-fenwy,,Fenway,,,,42.345403,-71.104213,,"411 Park Dr, Boston, MA 02215",https://www.mbta.com/stops/place-fenwy,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0616670001144,42.3000929998762,647482,place-fldcr,,Fields Corner,,,,42.300093,-71.061667,,"50 Freeman St, Dorchester, MA 02122",https://www.mbta.com/stops/place-fldcr,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1136860006013,42.3005230003385,647488,place-forhl,,Forest Hills,,,,42.300523,-71.113686,CR-zone-1A,"Washington St and Hyde Park Ave, Jamaica Plain, MA 02130",https://www.mbta.com/stops/place-forhl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0967659999545,42.3879279998094,647501,place-gilmn,,Gilman Square,,,,42.387928,-71.096766,,,https://www.mbta.com/stops/place-gilmn,,1,,1,Somerville,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0592149998614,42.3597049998996,647504,place-gover,,Government Center,,,,42.359705,-71.059215,,"Cambridge St and Court St, Boston, MA",https://www.mbta.com/stops/place-gover,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1349490000564,42.348545000429,647511,place-grigg,,Griggs Street,,,,42.348545,-71.134949,,"Commonwealth Ave and Griggs St, Boston, MA",https://www.mbta.com/stops/place-grigg,,1,,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1074140004783,42.3105249998957,647514,place-grnst,,Green Street,,,,42.310525,-71.107414,,"150 Green St, Jamaica Plain, MA",https://www.mbta.com/stops/place-grnst,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0582899997818,42.3630210002022,647518,place-haecl,,Haymarket,,,,42.363021,-71.05829,,"136 Blackstone St, Boston, MA 02109",https://www.mbta.com/stops/place-haecl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1189560001659,42.3733619995845,647525,place-harsq,,Harvard,,,,42.373362,-71.118956,,"1400 Massachusetts Ave, Cambridge, MA",https://www.mbta.com/stops/place-harsq,,1,,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1313550003493,42.3502430004327,647534,place-harvd,,Harvard Avenue,,,,42.350243,-71.131355,,"Commonwealth Ave and Harvard Ave, Boston, MA",https://www.mbta.com/stops/place-harvd,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1102520005487,42.3283160000583,647537,place-hsmnl,,Heath Street,,,,42.328316,-71.110252,,"Heath St and South Huntington Ave, Boston, MA",https://www.mbta.com/stops/place-hsmnl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1111450005103,42.3449059999718,647539,place-hwsst,,Hawes Street,,,,42.344906,-71.111145,,"Beacon St and Hawes St, Brookline, MA",https://www.mbta.com/stops/place-hwsst,,1,,2,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0879029999983,42.3478879995576,647542,place-hymnl,,Hynes Convention Center,,,,42.347888,-71.087903,,"100 Massachusetts Ave, Boston, MA",https://www.mbta.com/stops/place-hymnl,,1,,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0995919998401,42.3231319999842,647547,place-jaksn,,Jackson Square,,,,42.323132,-71.099592,,"1500 Columbus Ave, Jamaica Plain, MA",https://www.mbta.com/stops/place-jaksn,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0523909998273,42.3206849995818,647552,place-jfk,,JFK/UMass,,,,42.320685,-71.052391,CR-zone-1A,"599 Old Colony Ave, Boston, MA 02127-3805",https://www.mbta.com/stops/place-jfk,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0951690003072,42.3489489998777,647564,place-kencl,,Kenmore,,,,42.348949,-71.095169,,"Commonwealth Ave and Kenmore St, Boston, MA 02215",https://www.mbta.com/stops/place-kencl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0861760001101,42.3624909999796,647573,place-knncl,,Kendall/MIT,,,,42.362491,-71.086176,,"300 Main St, Cambridge, MA 02142",https://www.mbta.com/stops/place-knncl,,1,,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1141969993984,42.344073999606,647580,place-kntst,,Kent Street,,,,42.344074,-71.114197,,"Beacon St and Powell St, Brookline, MA",https://www.mbta.com/stops/place-kntst,,1,,2,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1667689998927,42.340081000247,647583,place-lake,,Boston College,,,,42.340081,-71.166769,,"Commonwealth Ave and Lake St, Boston, MA 02135",https://www.mbta.com/stops/place-lake,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0765839997127,42.3715719997427,647586,place-lech,,Lechmere,,,,42.371572,-71.076584,,"3 North First St, Cambridge, MA 02141",https://www.mbta.com/stops/place-lech,,1,,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1000520002766,42.3359600001556,647594,place-lngmd,,Longwood Medical Area,,,,42.33596,-71.100052,,"Huntington Ave and Longwood Ave, Boston, MA 02115",https://www.mbta.com/stops/place-lngmd,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1099560004821,42.3417020003673,647597,place-longw,,Longwood,,,,42.341702,-71.109956,,"30 Chapel St, Brookline, MA 02446",https://www.mbta.com/stops/place-longw,,1,,1,Brookline,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0834230000624,42.3415119997526,647604,place-masta,,Massachusetts Avenue,,,,42.341512,-71.083423,,"393 Massachusetts Ave, Boston, MA 02118",https://www.mbta.com/stops/place-masta,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0924860001063,42.2676200001158,647611,place-matt,,Mattapan,,,,42.26762,-71.092486,,"500 River St, Boston, MA 02126",https://www.mbta.com/stops/place-matt,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1170440002749,42.4079750000053,647620,place-mdftf,,Medford/Tufts,,,,42.407975,-71.117044,,,https://www.mbta.com/stops/place-mdftf,,1,,1,Medford,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0955119999759,42.3377110002425,647623,place-mfa,,Museum of Fine Arts,,,,42.337711,-71.095512,,"Huntington Ave and Ruggles St, Boston, MA",https://www.mbta.com/stops/place-mfa,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1063879995784,42.3936820004413,647626,place-mgngl,,Magoun Square,,,,42.393682,-71.106388,,,https://www.mbta.com/stops/place-mgngl,,1,,1,Somerville,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0672660002042,42.2703489998652,647629,place-miltt,,Milton,,,,42.270349,-71.067266,,"1 Adams St, Milton, MA 02186",https://www.mbta.com/stops/place-miltt,,1,,1,Milton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1097559998082,42.3331949998103,647635,place-mispk,,Mission Park,,,,42.333195,-71.109756,,"Huntington Ave and Mission Park Dr, Boston, MA 02115",https://www.mbta.com/stops/place-mispk,,1,,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0741099994471,42.4266319997228,647638,place-mlmnl,,Malden Center,,,,42.426632,-71.07411,CR-zone-1A,"Commercial St and Pleasant St, Malden, MA 02148",https://www.mbta.com/stops/place-mlmnl,,1,,1,Malden,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0395300005714,42.3691190004329,647648,place-mvbcl,,Maverick,,,,42.369119,-71.03953,,"Sumner St and Maverick Sq, East Boston, MA",https://www.mbta.com/stops/place-mvbcl,,1,,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2055089996972,42.3223809995901,647655,place-newtn,,Newton Highlands,,,,42.322381,-71.205509,,"60 Station Ave, Newton, MA 02461",https://www.mbta.com/stops/place-newtn,,1,,1,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1924140002544,42.3294429997179,647663,place-newto,,Newton Centre,,,,42.329443,-71.192414,,"72 Union St, Newton, MA 02459",https://www.mbta.com/stops/place-newto,,1,,1,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
